# accession	asmId	taxId	vgpClade	Scientific_name	UCSC_common_name	NCBI_taxon_string
GCA_027942865.1	GCA_027942865.1_fOdoBon6.hap1	219752	fish	Odontesthes_bonariensis	pejerrey (fOdoBon6 haplotype 1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ovalentaria;Atherinomorphae;Atheriniformes;Atherinopsidae;Atherinopsinae;Odontesthes;
GCA_028020825.1	GCA_028020825.1_bPodStr1.pri	8905	birds	Podargus_strigoides	tawny frogmouth (bPodStr1 primary hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Strisores;Caprimulgiformes;Podargidae;Podargus;
GCA_028022725.1	GCA_028022725.1_fLycPai1.hap2	1772091	fish	Lycodopsis_pacificus	blackbelly eelpout (fLycPai1 haplotype 2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Lycodopsis;
GCA_028022735.1	GCA_028022735.1_bGypBar2.pri	33610	birds	Gypaetus_barbatus	lammergeier (bGypBar2 primary hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Accipitrimorphae;Accipitriformes;Accipitridae;Accipitrinae;Gypaetus;
GCA_028451465.1	GCA_028451465.1_mEreDor1.pri	34844	mammals	Erethizon_dorsatum	North American porcupine (mEreDor1 primary hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Glires;Rodentia;Hystricomorpha;Erethizontidae;Erethizon;
GCA_028571685.1	GCA_028571685.1_mHetBru1.pri	77598	mammals	Heterohyrax_brucei	yellow-spotted hyrax (mHetBru1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Afrotheria;Hyracoidea;Procaviidae;Heterohyrax;
GCA_028858755.1	GCA_028858755.1_bAraAra1.hap1	9226	birds	Ara_ararauna	blue-and-yellow macaw (hap1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Psittaciformes;Psittacidae;Ara;
GCA_029215775.1	GCA_029215775.1_rAnnSte1.0.hap1	2202111	vertebrate	Anniella_stebbinsi	San Diegan legless lizard (HBS135921 primary hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Toxicofera;Anguimorpha;Neoanguimorpha;Anguioidea;Anniellidae;Anniella;
GCA_030020295.1	GCA_030020295.1_rGavGan2.hap2	94835	vertebrate	Gavialis_gangeticus	gharial (hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Crocodylia;Longirostres;Gavialidae;Gavialinae;Gavialis;
GCA_030035585.1	GCA_030035585.1_mDugDug1.hap1	29137	mammals	Dugong_dugon	dugong (hap1 mDugDug1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Afrotheria;Sirenia;Dugongidae;Dugong;
GCA_030412105.1	GCA_030412105.1_rCycPin1.hap1	118683	vertebrate	Cyclura_pinguis	Grand Cayman blue iguana (hap1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Toxicofera;Iguania;Iguanidae;Iguaninae;Cyclura;
GCA_030440675.1	GCA_030440675.1_ASM3044067v1	187939	vertebrate	Furcifer_pardalis	lizards F.pardalis (Fpa_1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Toxicofera;Iguania;Acrodonta;Chamaeleonidae;Furcifer;
GCA_030463565.1	GCA_030463565.1_bPelCri1.pri	36300	birds	Pelecanus_crispus	Dalmatian pelican (primary hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Aequornithes;Pelecaniformes;Pelecanidae;Pelecanus;
GCA_030848825.1	GCA_030848825.1_DD_mTadBra1_pri	9438	mammals	Tadarida_brasiliensis	Brazilian free-tailed bat (primary hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Molossidae;Tadarida;
GCA_030867105.1	GCA_030867105.1_rLiaOli1.hap1	283338	vertebrate	Liasis_olivaceus	olive python (hap1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Episquamata;Toxicofera;Serpentes;Henophidia;Pythonidae;Liasis;
GCA_030867145.1	GCA_030867145.1_bOpiHoa1.hap1	30419	birds	Opisthocomus_hoazin	hoatzin (hap1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Opisthocomiformes;Opisthocomidae;Opisthocomus;
GCA_031216445.1	GCA_031216445.1_YSFRI_Lmacu_1.1	315492	fish	Lateolabrax_maculatus	spotted sea bass (ZS-2023 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Acropomatiformes;Lateolabracidae;Lateolabrax;
GCA_031468815.1	GCA_031468815.1_bMorBas2.hap2	37578	birds	Morus_bassanus	northern gannet (hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Aequornithes;Suliformes;Sulidae;Morus;
GCA_031876335.1	GCA_031876335.1_mHipLar1.pri	175524	mammals	Hipposideros_larvatus	intermediate roundleaf bat (primary hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yinpterochiroptera;Rhinolophoidea;Hipposideridae;Hipposideros;Hipposideroslarvatussensulato;
GCA_031877795.1	GCA_031877795.1_bStrAlu1.hap1	111821	birds	Strix_aluco	tawny owl (hap1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Strigiformes;Strigidae;Strix;
GCA_031878675.1	GCA_031878675.1_mThoBot2.hap1	10013	mammals	Thomomys_bottae	Botta's pocket gopher (hap1 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Glires;Rodentia;Castorimorpha;Geomyidae;Thomomys;
GCA_031878705.1	GCA_031878705.1_mTapInd1.hap2	9802	mammals	Tapirus_indicus	Asiatic tapir (hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Perissodactyla;Tapiridae;Tapirus;
GCA_031885435.1	GCA_031885435.1_bPasSan2.pri	161624	birds	Passerculus_sandwichensis	Savannah sparrow (primary hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Passerellidae;Passerculus;
GCA_031893055.1	GCA_031893055.1_aLepFus1.hap2	238119	vertebrate	Leptodactylus_fuscus	rufous frog (hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Neobatrachia;Hyloidea;Leptodactylidae;Leptodactylinae;Leptodactylus;
GCA_032164245.1	GCA_032164245.1_rSteOdo2_p1.0	142480	vertebrate	Sternotherus_odoratus	eastern musk turtle (primary hap 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Americhelydia;Chelydroidea;Kinosternidae;Sternotherus;
GCA_033349115.1	GCA_033349115.1_rMacSuw1.hap2	3026461	vertebrate	Macrochelys_suwanniensis	Suwannee snapping turtle (hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Durocryptodira;Americhelydia;Chelydroidea;Chelydridae;Macrochelys;
GCA_033958435.1	GCA_033958435.1_ASM3395843v1	44489	vertebrate	Carettochelys_insculpta	pitted-shelled turtle (YL-2023 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Cryptodira;Trionychia;Carettochelyidae;Carettochelys;
GCA_034619465.1	GCA_034619465.1_bLepDis1.hap2	188344	birds	Leptosomus_discolor	cuckoo roller (hap2 2023)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Coraciimorphae;Coraciiformes;Leptosomidae;Leptosomus;
GCA_035046505.1	GCA_035046505.1_rTilSci1.hap2	71010	vertebrate	Tiliqua_scincoides	common blue-tongued skink (hap2 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Lepidosauria;Squamata;Bifurcata;Unidentata;Scinciformata;Scincidae;Egerniinae;Tiliqua;
GCA_035083965.1	GCA_035083965.1_klBraLanc5.hap2	7740	invertebrate	Branchiostoma_lanceolatum	amphioxus (hap2 2024 genbank)	Bilateria;Deuterostomia;Chordata;Cephalochordata;Leptocardii;Amphioxiformes;Branchiostomatidae;Branchiostoma;
GCA_035084275.1	GCA_035084275.1_sHydCol1.hap2	7873	vertebrate	Hydrolagus_colliei	spotted ratfish (hap2 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Chondrichthyes;Holocephali;Chimaeriformes;Chimaeridae;Hydrolagus;
GCA_036010785.1	GCA_036010785.1_bAmmMar1.pri	3111550	birds	Ammospiza_maritima_maritima	seaside sparrow (bAmmMar1 primary hap 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Passeriformes;Passerellidae;Ammospiza;Ammospizamaritima;
GCA_036172795.1	GCA_036172795.1_aPelIbe1.pri	233781	vertebrate	Pelodytes_ibericus	Iberian parsley frog (aPelIbe1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Pelobatoidea;Pelodytidae;Pelodytes;
GCA_036417435.1	GCA_036417435.1_mIniGeo1.hap1	9725	mammals	Inia_geoffrensis	boutu (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Odontoceti;Iniidae;Inia;
GCA_036417535.1	GCA_036417535.1_bChlMac1.mat	187382	birds	Chlamydotis_macqueenii	Macqueen's bustard (maternal hap 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Otidimorphae;Otidiformes;Otididae;Chlamydotis;
GCA_036426135.1	GCA_036426135.1_mEquCab1.pat	9796	mammals	Equus_caballus	horse (paternal hap 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Perissodactyla;Equidae;Equus;
GCA_036784965.1	GCA_036784965.1_fSalAlp2_p1.0	152111	fish	Salvelinus_alpinus_oquassa	Arctic char (CBP00131 primary hap 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Protacanthopterygii;Salmoniformes;Salmonidae;Salmoninae;Salvelinus;Salvelinusalpinus;
GCA_036873955.1	GCA_036873955.1_bMerOct1.hap1	1570318	birds	Mergus_octosetaceus	Brazilian merganser (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galloanserae;Anseriformes;Anatidae;Anatinae;Mergus;
GCA_036971685.2	GCA_036971685.2_bPatFas1.hap2	372321	birds	Patagioenas_fasciata	band-tailed pigeon (v2 hap2 2025)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Columbimorphae;Columbiformes;Columbidae;Patagioenas;
GCA_037038515.1	GCA_037038515.1_mMicPen1.hap1	10058	mammals	Microtus_pennsylvanicus	meadow vole (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Glires;Rodentia;Myomorpha;Muroidea;Cricetidae;Arvicolinae;Microtus;
GCA_037038545.1	GCA_037038545.1_mRhyNas2.hap1	249017	mammals	Rhynchonycteris_naso	proboscis bat (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Emballonuridae;Emballonurinae;Rhynchonycteris;
GCA_037039145.1	GCA_037039145.1_fFunDia1.hap1	54267	fish	Fundulus_diaphanus	banded killifish (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ovalentaria;Atherinomorphae;Cyprinodontiformes;Cyprinodontoidei;Fundulidae;Fundulus;
GCA_037157525.1	GCA_037157525.1_mMolAlv2.hap1	1552295	mammals	Molossus_alvarezi	Alvarez's mastiff bat (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Molossidae;Molossus;
GCA_037306005.1	GCA_037306005.1_aRhiDor1.hap1	43566	vertebrate	Rhinophrynus_dorsalis	Mexican burrowing toad (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Pipoidea;Rhinophrynidae;Rhinophrynus;
GCA_037893015.1	GCA_037893015.1_bilby.v1.9.chrom.fasta	92651	mammals	Macrotis_lagotis	bilby (mMagLag1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Metatheria;Peramelemorphia;Peramelidae;Macrotis;
GCA_037962945.1	GCA_037962945.1_bSarPap1.hap1	43583	birds	Sarcoramphus_papa	king vulture (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Accipitrimorphae;Accipitriformes;Cathartidae;Sarcoramphus;
GCA_038024135.1	GCA_038024135.1_fCypVen1.hap2	28792	fish	Cyprinella_venusta	blacktail shiner (hap2 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Otomorpha;Ostariophysi;Otophysi;Cypriniphysae;Cypriniformes;Cyprinoidei;Leuciscidae;Pogonichthyinae;Cyprinella;
GCA_038048845.1	GCA_038048845.1_aMixFle1.hap1	3061075	vertebrate	Mixophyes_fleayi	Fleay's barred frog (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Neobatrachia;Myobatrachoidea;Limnodynastidae;Mixophyes;
GCA_038355195.1	GCA_038355195.1_fOsmMor3.pri	8014	fish	Osmerus_mordax	rainbow smelt (fOsmMor3 primary hap 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Stomiati;Osmeriformes;Osmeridae;Osmerinae;Osmerus;
GCA_038363095.2	GCA_038363095.2_mArtLit.hap1	27634	mammals	Artibeus_lituratus	great fruit-eating bat (v2 hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Phyllostomidae;Stenodermatinae;Artibeus;
GCA_038363145.1	GCA_038363145.1_mArtInt1.hap1	51014	mammals	Artibeus_intermedius	great fruit-eating bat (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Phyllostomidae;Stenodermatinae;Artibeus;
GCA_038501925.1	GCA_038501925.1_aXenPet1.paternal.cur	288555	vertebrate	Xenopus_petersii	Peter's clawed frog (aXenPet1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Pipoidea;Pipidae;Xenopodinae;Xenopus;Xenopus;
GCA_039655065.1	GCA_039655065.1_mGloMut1.hap1	2994998	mammals	Glossophaga_mutica	Merriam's long-tongued bat (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Phyllostomidae;Glossophaginae;Glossophaga;
GCA_039720435.1	GCA_039720435.1_bAmaOch1.hap1	151761	birds	Amazona_ochrocephala	yellow-crowned parrot (bAmaOch1hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Telluraves;Australaves;Psittaciformes;Psittacidae;Amazona;
GCA_039878825.1	GCA_039878825.1_bCotChi1.hap2	46218	birds	Excalfactoria_chinensis	bird E.chinensis (hap2 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Galloanserae;Galliformes;Phasianidae;Excalfactoria;
GCA_039880945.1	GCA_039880945.1_mMolNig1.hap1	2997257	mammals	Molossus_nigricans	northern black mastiff bat (mMolNig1hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Chiroptera;Yangochiroptera;Molossidae;Molossus;
GCA_039906565.1	GCA_039906565.1_bAegAlb1.hap1	48277	birds	Aegotheles_albertisi	bird A.albertisi (hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Archosauria;Dinosauria;Saurischia;Theropoda;Coelurosauria;Aves;Neognathae;Neoaves;Strisores;Caprimulgiformes;Aegothelidae;Aegotheles;
GCA_040206685.1	GCA_040206685.1_aAscTru1.hap1	8439	vertebrate	Ascaphus_truei	tailed frog (A.truei hap1 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Ascaphidae;Ascaphus;
GCA_040805955.1	GCA_040805955.1_T2T-sheep1.0	9940	mammals	Ovis_aries	sheep (hu hu3095 2024)	Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Ruminantia;Pecora;Bovidae;Caprinae;Ovis;
